text,label,label_encoded
RAYS FEEDSTORE HOUSTON T,Shopping,4
TODAYS GIFTSHOP VOLENDAM,Shopping,4
JUICE CHINO,Shopping,4
GCU CONCESSIONS PHOENI,Shopping,4
BOULDER BLOOMS INC,Shopping,4
FTDSIGN THE ROSE F COLORADO SPRI,Shopping,4
TLFJEFFREYS FLOWERS MECHANICSBURG,Shopping,4
DEBIT CRD PUR INTL COYOTAS LULU OBREGON M,Shopping,4
THE IVY HOUSE ALACHUA,Shopping,4
OLIVE VENTURA VENTURA,Shopping,4
SALS PHARMACY BERKELEY,Shopping,4
L A ROCKING CHAIR LOS ANGELES,Shopping,4
UWSP OFFICE STEVENS POINT,Shopping,4
BARE ESSENTIALS LAS VEGAS,Shopping,4
BABBLEBUGCOM,Shopping,4
TLF SILVER LAKE VIRGINIA,Shopping,4
TRUE FABRICATIONS,Shopping,4
MUSE WARREN,Shopping,4
CAROLS FRUIT PRODUC ELLISVILLE,Shopping,4
SCHOOLSIN,Shopping,4
REYNOLDS MARKET BAKER,Shopping,4
CHECK CRD PUR RTRN SHLSLIM,Shopping,4
CHADO TEA ROOM,Shopping,4
VEGAS PAWN SCOTTSDALE,Shopping,4
HEROES TEMPE,Shopping,4
TECTOP INC,Shopping,4
KINLEY GOLF SALES DES MOINES,Shopping,4
TLF BONDS FLORAL WEST JORDAN,Shopping,4
LIL COUNTRY STORE CLEVELAND,Shopping,4
BRACKENWOOD GALLERY LANGLEY,Shopping,4
FAMILY WIRELESS GRAND JUNCTIO,Shopping,4
SWEET CAROLINES B NAPLES,Shopping,4
COPY,Shopping,4
RODERICK STEVENS HUACHUCA CITY,Shopping,4
PAY LESS LAFAYETTE,Shopping,4
STRLEARN LANGUAGE,Shopping,4
JBS DOLLS CRAFTS INC KINGMAN,Shopping,4
MEDS MORE LLC NORFOLK,Shopping,4
WOLF AUTOMOTIVE CENTER KIMBALL,Shopping,4
LITTLE SUPER CARTHAGE T,Shopping,4
AUTO PARTS GAINESVILLE,Shopping,4
CHECK CRD PUR RTRN NEW RIVER POTTERY WILMINGTON,Shopping,4
ITALIAN INSTITUTE DENVER,Shopping,4
SUPPLYWHITECAP PHOENI,Shopping,4
SWEET BEGINNINGS LITTLETON,Shopping,4
CRICKET BLUERIDGE RAYTOWN,Shopping,4
WWWSPARECHANGEINCCOM,Shopping,4
THE TWEED HUT MUSIC VACAVILLE,Shopping,4
BUBBLE BEE TEA KING PRUSS,Shopping,4
GORILLA ECIGS,Shopping,4
SAN FRAN ARTS CRAFTS SONOMA,Shopping,4
FOOD BASKET LARCHMONT,Shopping,4
HAGGEN DAS SEAPORT,Shopping,4
ROCKYS MARKET OAKLAND,Shopping,4
PADDLE ZEN AUSTIN T,Shopping,4
SMART TECHNOLOGY U,Shopping,4
LIVIN OUT LOUD PINETOP,Shopping,4
SUB WHERE ELSE KENILWORTH,Shopping,4
FLORETTA IMPORTS I SANFORD,Shopping,4
HOOKAH HIDEOUT LLC MOORHEAD,Shopping,4
GILLMAN NISSAN ROS ROSENBERG T,Shopping,4
RED ZONE WIRELESS YUMA,Shopping,4
BARTDALY CITY QPS,Shopping,4
FOR YARNS SAKE LLC BEAVERTON,Shopping,4
CHECK CRD PUR RTRN CADEN LANE T,Shopping,4
HELLS GATE MARINA LEWISTON,Shopping,4
SUBSTANTIAL SALADS WESTON,Shopping,4
MURPHIES RICHMOND,Shopping,4
ST GARAGE DOOR OPENER,Shopping,4
FTDTHE ENCHANTED FLOR BURBANK,Shopping,4
CHAI NEW YORK NEW YORK,Shopping,4
TLFCOLONY FLORAL,Shopping,4
RENTABIKE DEPOSIT,Shopping,4
MOONS FASHION NEWPORT NEWS,Shopping,4
SAILWORKS,Shopping,4
EVERLANE,Shopping,4
SKYLINE AUTOMOTIVE SPRING LAKE P,Shopping,4
JLARNOLD,Shopping,4
MAGPIES SWEETWA SUGAR LAND T,Shopping,4
LARTISAN CAFE BAKER PROVIDENCE,Shopping,4
STARVIN MARVINS BBQ PRATT,Shopping,4
KYSS SANTA MONICA,Shopping,4
ECIG SHOP LLC ANOKA,Shopping,4
BOOPAS BAGEL DELI FORT WORTH T,Shopping,4
SNACKBARS LAWRENCE,Shopping,4
DILLON VALLEY DISTRICT,Shopping,4
THE PET STUFF PLACE CASTLE ROCK,Shopping,4
GMADA,Shopping,4
APOLIS BRICK MORTAR LOS ANGELES,Shopping,4
DEBIT CRD PUR INTL ETREMOS JACO SAN JOSE,Shopping,4
JUST TRUCKS T,Shopping,4
ZIPS VALLEY SPOKANE VALLE,Shopping,4
AA FASHION UNIFORMS TULSA,Shopping,4
RAE COSMETICS AUSTIN T,Shopping,4
SUPPLYGEEKSCOM,Shopping,4
ELKOS FERIZAJ PEJE,Shopping,4
TLFLIBERTYVILLE FLORI,Shopping,4
REIDYS MARKET MINNEAPOLIS,Shopping,4
OCEANWAY LIQUOR JACKSONVILLE,Shopping,4
SUNWEST ALLSTOP WEST FARGO,Shopping,4
HOMCO ACE HOME CTR FLAGSTAFF,Shopping,4
HAT COMPANY LAUGHLIN,Shopping,4
SMOKERS CHOICE SMOKE PHOENI,Shopping,4
FRESH FROZEN RICHMOND,Shopping,4
M M PERROTTIS P FAR HILLS,Shopping,4
CHECK CRD PUR RTRN MATAGE LLC MESA,Shopping,4
SPC OFFICE PRODUCTS DALHART T,Shopping,4
COGBILL MARKET RICHMOND,Shopping,4
DEBIT CRD PUR INTL SAN RAFAEL URES SON M,Shopping,4
DOGTRAININGEQUIPMENT,Shopping,4
JORDAN ACE HARDWAR JORDAN,Shopping,4
IVY S MINI MART JUNCTION CITY,Shopping,4
WWWINMOTIONHOSTING,Shopping,4
AMIGOS AUTHENTIC MEIC LAHAINA,Shopping,4
SKATE,Shopping,4
BOTTLE HOUSE MINNEAPOLIS,Shopping,4
BOOZEMART WEST SAINT,Shopping,4
ARNOLDS KIMBAL,Shopping,4
PLASTIC LLC EAR BROOKLYN,Shopping,4
HARMAN,Shopping,4
CHARLES W LIU VIOL,Shopping,4
RED BARN FEED LOAHATCHEE,Shopping,4
DOG EARED PAGES LLC PHOENI,Shopping,4
HCGSOURCECOM,Shopping,4
SPIRIT BAY TRADING DULUTH,Shopping,4
PLASTER CAROUSEL F CORAL SPRINGS,Shopping,4
FINALLY MADE LLC TUSCON,Shopping,4
UNIVOFUT WEB PAYMNT,Shopping,4
ATS CAFE EVERETT,Shopping,4
PATRICK GRIMES PHOTOGR TUCSON,Shopping,4
LAMAR PARK WATER A HATTIESBURG,Shopping,4
ZAPATOS JESSICA SAN YSIDRO,Shopping,4
SSU AMECIS SONO ROHNERT PARK,Shopping,4
REGAL LIQUOR MISSOURI CITY T,Shopping,4
CHECK CRD PUR RTRN BOSWELLS MUSIC CITY NASHVILLE,Shopping,4
SUN N FUN OCEAN CITY,Shopping,4
FARM ESTRELLA AGUA PRIETA S M,Shopping,4
BEST MUSICAL INSTRUMEN OAKLAND,Shopping,4
GULF BLVD LIQUOR A PETE BEACH,Shopping,4
METRA ELECTRONICS,Shopping,4
BEVERAGE DEPOT TUCSON,Shopping,4
BACK EDDYS MARKET STANLEY,Shopping,4
DIEZ AGUA PRIETA S M,Shopping,4
BEEHIVE LIQUORS BEMIDJI,Shopping,4
DEBIT CRD PUR INTL TRINITY COLLIBRAR DUBLIN,Shopping,4
HERMES NEW YORK,Shopping,4
TASTEFUL CAKES CORONA,Shopping,4
NEDS THE RIO GRAND ALBUQUERQUE,Shopping,4
TLFWOODRINGS FLORAL STATE COLLEGE,Shopping,4
AUGUSTA SELF SERV AUGUSTA,Shopping,4
PROSPERO NURSERY,Shopping,4
CHECK CRD PUR RTRN NORTHERN AUTOCOOL SIOU CITY,Shopping,4
TORO FALLBRO FALLBROOK,Shopping,4
HOWARDS SHINER T,Shopping,4
ONE LIFE USA INC,Shopping,4
JD MARINE AND LONGMONT,Shopping,4
CHECK CRD PUR RTRN SUPERFRESH N WILDWOOD,Shopping,4
BOMGAARS WEST WEST POINT,Shopping,4
SHOE BIZ BIG SAN FRANCISCO,Shopping,4
MILLION ASIAN MARK NEW HAVEN,Shopping,4
CHECK CRD PUR RTRN ACTSEDONAARTSCENTER,Shopping,4
WJ LIQUOR WIGGINS,Shopping,4
HOUSE CHEV STEWARTVILLE,Shopping,4
W JOHNSON SNAPON TOOLS,Shopping,4
ACADEMY LIQUORS BRADFORD,Shopping,4
WOODSON LUMBER BRYAN BRYAN T,Shopping,4
LILYS ENTERPRISES CARLSBAD,Shopping,4
VISTARPHOENI PHOENI,Shopping,4
CHECK CRD PUR RTRN GOODWILL HAVANA AURORA,Shopping,4
TONER WEST SIERRA VISTA,Shopping,4
WEBERS NURSERY WINCHESTER,Shopping,4
STOVES N STUFF INC PLACERVILLE,Shopping,4
MRS DALLOWAYS BERKELEY,Shopping,4
CHECK CRD PUR RTRN SECOND AVENUE SPOR DURANGO,Shopping,4
DEBIT CRD PUR INTL PBZARATELIJERII DUBROVNIK,Shopping,4
MAGGOLFMAGAZINE,Shopping,4
FHSAA,Shopping,4
KAZOO COMPANY DENVER,Shopping,4
MATTEL SEGUND SEGUNDO,Shopping,4
WWWDESTINATIO,Shopping,4
DEBIT CRD PUR INTL GAMESTOP MILANO,Shopping,4
VANS FLORAL PRODUCTS EDINA,Shopping,4
TOTAL TURNAROUND CHICKASHA,Shopping,4
GRANITE TRANSFORMATIONS O,Shopping,4
TLF GLASSING FLORI,Shopping,4
THE BEE LONG LONG BRANCH,Shopping,4
RICARDO A ALAS BDA BIR AURORA,Shopping,4
WALGREENS MIAMI BEACH,Shopping,4
IBIS JUAREZ CONSULADO JUAREZ CHI M,Shopping,4
CITY BREADS LOS ANGELES,Shopping,4
U BOOK STOREU DISTRIC SEATTLE,Shopping,4
LAGO LIQUOR LAGO VISTA T,Shopping,4
HEADSTART PHENI CITY,Shopping,4
KENCRAFT COMPANY I,Shopping,4
THE BROAD BRANCH M WASHINGTON,Shopping,4
BEST TILE EBR SHOWROOM,Shopping,4
CHOPPER CITY SPORT FRIDLEY,Shopping,4
G STAGE DOWNEY,Shopping,4
ALLIANCEPET SAKES,Shopping,4
DOLLAR KING INC GLENDALE,Shopping,4
ROLLEN DONUTS MERCED,Shopping,4
MERCED SUN STAR OPS,Shopping,4
MCV ACCT RICHMOND,Shopping,4
MARGO KESLER PHOENI,Shopping,4
DEBIT CRD PURCHASE ZARA HONG KONG,Shopping,4
KENT COUNTRYSIDE N CARMEL,Shopping,4
POLK COMMISSARY FORT POLK,Shopping,4
CUMMINGS MARKET KENNEBUNK,Shopping,4
PICTURE YOU LLC THE VILLAGES,Shopping,4
CHECK CRD PUR RTRN BRADYS GARDEN AND CANON CITY,Shopping,4
HOPPYS COUNTRY STORE NEW IPSWICH,Shopping,4
AKAMAI ART GLASS SUP PORT TOWNSEND,Shopping,4
TOWN HARDWARE INC CLARK,Shopping,4
VENINI CORAL SPRINGS,Shopping,4
THE DVD GAME E NEW CASTLE,Shopping,4
CRAFT AMERICAN HAR,Shopping,4
MISSION CREEK KITCHEN SAN FRANCISCO,Shopping,4
CARSWELL AFB ECHANGE FORT WORTH T,Shopping,4
CHECK CRD PUR RTRN KOWALSKIS WOODBUR WOODBURY,Shopping,4
DESIGNER KIDS RICHMOND,Shopping,4
THE STRAWBEARY BEAR STRAWBERRY,Shopping,4
MOPHIE LLC,Shopping,4
MAC RESOURCE COMPU COLLEGE STATI T,Shopping,4
TURKIS FUR AKBOUTI ROVANIEMI,Shopping,4
P DESIGNS,Shopping,4
DEBIT CRD PUR INTL WONG PLAZA LIMA NORTE LIMA,Shopping,4
GALA OPTICAL MEICALI BCN M,Shopping,4
MARKS PAINT ALAMEDA ALAMEDA,Shopping,4
OLD RED LAKE TRADING P TONALEA,Shopping,4
ANDY CLARK PRO SHOP TUCSON,Shopping,4
CLASSY JAZZY SCOTTSDALE,Shopping,4
JCS HEREFORDSHIRE QPS ROY,Shopping,4
DILLYS DELI TEMPE,Shopping,4
CHECK CRD PUR RTRN MEITILE PHOENI,Shopping,4
CHECK CRD PUR RTRN HOMCO ACE HOME CTR FLAGSTAFF,Shopping,4
MIA CUCINA CHATTANOOGA,Shopping,4
LBRIS HEALTH BEAUTY,Shopping,4
LOLA ROSA CAFE MONTREAL,Shopping,4
LANDMARK DODGE INDEPENDENCE,Shopping,4
BENS DELI SOUTHBOROUGH,Shopping,4
LEGACYCOM INC,Shopping,4
ARTSONIA,Shopping,4
LENS AUTO BROKERAGE TUCSON,Shopping,4
DAVIDS BRIDAL RAPID CITY,Shopping,4
TRADERS MESA,Shopping,4
FLOWERS EPRESS JACKSONVILLE,Shopping,4
KUSTOM KING TRADITIONA,Shopping,4
ADDYS WINE SPIR EAST AMHERST,Shopping,4
FARM CON VIDA NOGALES SON M,Shopping,4
UCSD FOUNDATION JOLLA,Shopping,4
LIVING GRACE BOOKS EDEN PRAIRIE,Shopping,4
CHENGS TRADING SAN FRANCISCO,Shopping,4
EARL STEWART AGENCY LAKE PARK,Shopping,4
GROWN GREEN PORT LUCIE,Shopping,4
SANTAS SURPLUS WALTON,Shopping,4
CHECK CRD PUR RTRN SABAS QUEEN CREEK,Shopping,4
CARIOCA TAYLOR,Shopping,4
NEW AGE COMPUTERS GEORGE,Shopping,4
THE WORLDS WINDOW CEDAR FALLS,Shopping,4
LINGERIE NEW YORK,Shopping,4
RPS ROCHESTER ROCHESTER,Shopping,4
LLAND WORLDSQUARE NSW,Shopping,4
TRISTAR GASCO HAMILTON,Shopping,4
DEBIT CRD PUR INTL CAPEZIO LONDON WCH,Shopping,4
BOOK JEWELRY BOOKMARKS WILKESON,Shopping,4
LOLA PENELOPES CLAYTON,Shopping,4
COLES EPR TRUCK KARR,Shopping,4
TLF BOB ADAMS FLOR REIDSVILLE,Shopping,4
FEATHERWEIGHT HOMEOPAT,Shopping,4
NASM,Shopping,4
UCD ASUCD,Shopping,4
RIO RANCH MARKET BANNING,Shopping,4
RAINBOW WORMS,Shopping,4
HARRY K FORD INC WINNER,Shopping,4
AAUW FELLOWSHIPS GRAN,Shopping,4
FAULKNER HYUNDAI PHILADELPHIA,Shopping,4
DON SEELYE FORD DAEWOO KALAMAZOO,Shopping,4
C AND D HARDWARE HOUSTON T,Shopping,4
LLC,Shopping,4
ALIDA RESTAURANT SUPPL PHOENI,Shopping,4
THE INSIDE SCOOP SPRINGFIELD,Shopping,4
MAIN PARTY SHOPPE ANN ARBOR,Shopping,4
CHECK CRD PUR RTRN PAPA JOES PIZZA BOISE,Shopping,4
YESTERLAND FARM CANTON T,Shopping,4
NOKOMIS TRUE VALUE HDW MPLS,Shopping,4
MARTIN PATRICK MINNEAPOLIS,Shopping,4
CHEFS WAREHOUSE MYERS,Shopping,4
KOFFLER SALES,Shopping,4
DEBIT CRD PUR INTL ROM STORE TORONTO,Shopping,4
GENEROUS JERRYS FIREWO GRAND RAPIDS,Shopping,4
PALS LIQUOR WIN PORTER RANCH,Shopping,4
ISSAQUAH SCHOOL DISTRI,Shopping,4
ISKIN,Shopping,4
CHECK CRD PUR RTRN EASE,Shopping,4
GOAT FEATHERS INC BOULDER CITY,Shopping,4
NATION SALT LAKE CIT,Shopping,4
VALLEY LUMBER RIFLE,Shopping,4
LEES MARKET NEW YORK,Shopping,4
DBCD PUR RTN INTL KENS LUCKY BAITT ONTERIO,Shopping,4
FINE GIFTS SLC,Shopping,4
INTEL C CHANDLER,Shopping,4
NIC NAC NOOK METAPHYSI,Shopping,4
HOBBYTRONCOM,Shopping,4
PATRICIA FIELD NEW YORK,Shopping,4
OYS LAWN EQUIPM AUSTIN T,Shopping,4
BALLET AUSTIN INC AUSTIN T,Shopping,4
VEE DRUGSTORE OMAHA,Shopping,4
CHECK CRD PUR RTRN SEPHORACOM SEPHORA,Shopping,4
ECHO LAKE LODGE IDAHO SPRINGS,Shopping,4
LEGAL STORE T,Shopping,4
A TEAM TAEKWONDO INC GREENWOOD VIL,Shopping,4
FIVE ISLANDS FARM GEORGETOWN,Shopping,4
DEBIT CRD PUR INTL CHENELIERE EDUCATION I MONTREAL,Shopping,4
THE LEINGTON HORSE,Shopping,4
ALAMAR UNIFORM OMAHA,Shopping,4
VIKICOM,Shopping,4
SWEET VIOLETS LLC PRESCOTT VALL,Shopping,4
STOCKTON SINCLAIR STOCKTON,Shopping,4
DEBIT CRD PUR INTL SARAVANA STORES CHENNAI,Shopping,4
KONA CHIPS CAPTAIN COOK,Shopping,4
NATURES JUICE WALNUT,Shopping,4
ASTOR WINE SPIRITS M,Shopping,4
WALCRO LINCOLN LINCOLN,Shopping,4
DEBIT CRD PUR INTL FGM LEVALLOIS PER,Shopping,4
DEBIT CRD PUR INTL CHEDRAUI ACUEDUCTO GUADALAJARA J M,Shopping,4
THE MOON TALLAHASSEE,Shopping,4
IDEELI INC,Shopping,4
ASKERS GRANGEVILLE,Shopping,4
LOCAL MUSIC SALT LAKE CTY,Shopping,4
CYNDYS BYNN URBANNA,Shopping,4
DEBIT CRD PURCHASE SHOPPING BEACH ALICANTE,Shopping,4
MAZDA COOL SPRINGS FRANKLIN,Shopping,4
VERNON SALYER LAS VEGAS,Shopping,4
LEE PHARMACY AUSTIN T,Shopping,4
RAMSEY OUTDOOR STO PARAMUS,Shopping,4
CHECK CRD PUR RTRN CELLULAR SALES PELHAM,Shopping,4
NEW YORK WEST PASTRY A SUN CITY,Shopping,4
LINDAS HALLMARK GIF LAKEPORT,Shopping,4
BOBSSTORES DANBURY,Shopping,4
BEAD SOURCE THOUSAND OAKS,Shopping,4
NELLS NATURAL BABY,Shopping,4
MADINAH INC DENVER,Shopping,4
DEBIT CRD PURCHASE DFS LOTTE INCHEON AIRP SEOUL,Shopping,4
TLF LUND FLORAL OGDEN,Shopping,4
DEBIT CRD PUR INTL TRATTORIA PREGO MASCOT,Shopping,4
SEIGREAT ATL LACR,Shopping,4
GODFREYS INDOOR RANGE JUNCTION CITY,Shopping,4
HEAVENLY AROMATHERAPY WEST MINISTER,Shopping,4
DONUT CAFE SALEM,Shopping,4
CINCH FACTORY STORE DENVER,Shopping,4
CENCAL INSURANCE S,Shopping,4
BERT MURDOCK MUSIC,Shopping,4
ARTHYDISTRIBUTO,Shopping,4
CRYSTAL COVE BALTIMORE,Shopping,4
FAIREN DEL CARLSBAD,Shopping,4
MOLTENBREYS MARKET HUNTINGTON,Shopping,4
LIBERTY ORCHARDS CASHMERE,Shopping,4
DEBIT CRD PUR INTL DIGITAL PHONE LTD BRANDON,Shopping,4
FDA MARDI GROGS LAKE BUENA,Shopping,4
STOWE BEVERAGE STOWE,Shopping,4
DEBIT CRD PUR INTL LEONYS PIEL BARCELONA,Shopping,4
DOROTHY GENES LUBBOCK T,Shopping,4
DEBIT CRD PURCHASE WWWSTRATEGYNET RIGA,Shopping,4
PAYPAL YOUNGCHAMPI,Shopping,4
DEBIT CRD PUR INTL PARTY LAND ETOBICOKE,Shopping,4
DEBIT CRD PUR INTL FERRET Y MAD CHORY MEICALI BCN M,Shopping,4
FOUNTAIN WAREHOUSE ALBERT LEA,Shopping,4
FRASCELLAS LIQOUR BOUND BROOK,Shopping,4
CHECK CRD PUR RTRN HANESBRANDS DAWSONVILLE,Shopping,4
DEBIT CRD PUR INTL WWWBEADAZZLE INTERNET,Shopping,4
TRIMFOOT,Shopping,4
CSU SACRAMENTO,Shopping,4
STEMBEL PHARMACY FOWLER,Shopping,4
KEYWEBCAREER,Shopping,4
DENIM SALOON OMAHA,Shopping,4
CINNAMONSTERSLIDELL SLIDELL,Shopping,4
JORDAN FORD LIVE OAK T,Shopping,4
DICKS LIQUOR LOS ANGELES,Shopping,4
SPORTS INC,Shopping,4
REAPER MINATURES INC DENTON T,Shopping,4
RINGSIDECOM,Shopping,4
DEBIT CRD PUR INTL SPA MOORABBIN,Shopping,4
SERV GAMO DURANGO DURANGO DGO M,Shopping,4
CHECK CRD PUR RTRN ARAGON LAWN WOOD CEN ALBUQUERQUE,Shopping,4
FABRICS WINSTONSALEM,Shopping,4
GANACHE CUPCAKE WICHITA FALLS T,Shopping,4
PETAL PARK MOUNTAIN TOP,Shopping,4
NEJAME SONS DANBURY,Shopping,4
DALLAS HOME FABRIC DALLAS T,Shopping,4
SUPER FRESH PHILADELPHIA,Shopping,4
DEBIT CRD PUR INTL VERSALLES HERMOSILLO M,Shopping,4
KOBASICS MARKET ESCANABA,Shopping,4
DON DAVIS NISSAN ARLINGTON T,Shopping,4
GEARHART GROCERY GEARHART,Shopping,4
JOCKEY MERCEDES T MERCEDES T,Shopping,4
DEBIT CRD PUR INTL LARTE DEL VETRO PADOVA,Shopping,4
PARADIES ATL Q ATLANTA,Shopping,4
FAMOUS BRANDS LLC LONG ISLAND C,Shopping,4
NEWBROUGH PHOTO WEIRTON,Shopping,4
ISLP,Shopping,4
NECESSITIES MONTICELLO,Shopping,4
FYE MALL THE AVES JACKSONVILLE,Shopping,4
SWIFT ISLAND MOUNT GILEAD,Shopping,4
NEW ST AVENUE LIQUORS DENVER,Shopping,4
CHECK CRD PUR RTRN PROSOURCE AUSTI AUSTIN T,Shopping,4
FOURAKRE CHRISTMAS TRE HAMPTON,Shopping,4
INC,Shopping,4
ASU MARKETBOOKSTO BOONE,Shopping,4
WARREN COMMISSARY WARREN AFB,Shopping,4
SANTONI TRADING DUBAI A,Shopping,4
LUCKY FOOD MART,Shopping,4
LYNAS BEAUTY DEPO HAYWORD,Shopping,4
HEARTS DESIRE FRISCO T,Shopping,4
NOLES NURSERY INC SALT LAKE CIT,Shopping,4
MILITARY STORE SIERRA VISTA,Shopping,4
THE LADY T,Shopping,4
ZAZA CONWAY,Shopping,4
J AND H TRADING DALLAS T,Shopping,4
ALKAR BILLARDS B OMAHA,Shopping,4
HO PLUS,Shopping,4
ODANIEL WEST,Shopping,4
CHECK CRD PUR RTRN NIC WEB WFTC COEUR D ALENE,Shopping,4
SOARK,Shopping,4
CHECK CRD PUR RTRN CAMP VERDE ACE HARDWAR CAMP VERDE,Shopping,4
HOBBS ROADRUNNER HOBBS,Shopping,4
MEDICSTOCK BAKU,Shopping,4
TAGS FOODSGAS WHITEHORSE,Shopping,4
D J SERVICE CENTER BEEVILLE T,Shopping,4
DEBIT CRD PUR INTL FEET FIRST VANCOUVER,Shopping,4
CHECK CRD PUR RTRN DUGOUT WALNUT CREE,Shopping,4
NICKS FRAME SHOP PHOENI,Shopping,4
CURTIS PARK DELI DENVER,Shopping,4
MIKES SWAP SIERRA VISTA,Shopping,4
SHAWS PETERBOUROUGH,Shopping,4
LITTLE HAVANA MIAMI,Shopping,4
CASA SAGUARO EYE CARE PHOENI,Shopping,4
NOVATO PARK NOVATO,Shopping,4
NAYEFS SWEET PATERSON,Shopping,4
GELATO MAINEIA BOOTHBAY,Shopping,4
LUGGAGE EPRESS SUNRISE,Shopping,4
SCRUB PATROL LAS CRUCES,Shopping,4
HOLLAND BULB FARMS,Shopping,4
GOODBIKE GAINESVILLE,Shopping,4
ALCAN SPRING INC,Shopping,4
HOGENS HARDWARE PIERRE,Shopping,4
VALLEY WAREHOUSE STO CASA GRANDE,Shopping,4
GOODMAN BUILDING SUPPL MILL VALLEY,Shopping,4
ISCREAM BERKELEY,Shopping,4
AUTOTRENDS GREENSBORO,Shopping,4
FTDHIRNIS WAYSID MIAMI,Shopping,4
OAK CARDLOCK POCATELLO,Shopping,4
SOUND IDEAS LLC WHITTIER,Shopping,4
DOWNEAST BEVERAGE COMP PORTLAND,Shopping,4
NOTEBOOKSHOPCOM IRVINE,Shopping,4
BAY MART BRIMLEY,Shopping,4
PAYSON RANGER DISTRICT PAYSON,Shopping,4
CHECK CRD PUR RTRN LIQUIDATIONSCOM JACKSONVILLE,Shopping,4
A AND D MINI MART NAPERVILLE,Shopping,4
SWEET CECES GRE,Shopping,4
INKLEY PHARMACY RANDOLPH,Shopping,4
PAJAMA GRAM COMPA,Shopping,4
EVR PROMOTIONS LLC ALBANY,Shopping,4
HOUSTON PREMIUM CYPRESS T,Shopping,4
DUFFS MEATS HASTINGS,Shopping,4
IMAN PROFESSIONAL CHARLOTTE,Shopping,4
POPS KETTLE KORN TUSTIN,Shopping,4
MODA BELLA BOUTIQU WEST VALLEY C,Shopping,4
GALLOWAY ACE HARDW GALLOWAY TWSH,Shopping,4
J PAD DISCOUNT LIQUORS DENVER,Shopping,4
PIONEER BAKERY PUYALLUP,Shopping,4
ALPHA STATIONERS PACIFIC GROVE,Shopping,4
RUSHMORE HONDA RAPID CITY,Shopping,4
POOL DADDY,Shopping,4
STARWEST BOTANICALS,Shopping,4
CHECK CRD PUR RTRN SLIDEGOOD,Shopping,4
COBALT SPRTSWR LLC NEODESHA,Shopping,4
CHECK CRD PUR RTRN REVOLVER RECORDS PHOENI,Shopping,4
LAKEWAY MARKET LAKEWAY T,Shopping,4
PALADIN PRESS,Shopping,4
EQUINE ECHANGE LLC CORVALLIS,Shopping,4
RMCF REDLANDS REDLANDS,Shopping,4
THE RACERS EDGE SIMI VALLEY,Shopping,4
RAYZOR SHARP CELLULAR BOZEMAN,Shopping,4
STITCHPATTERNS,Shopping,4
FORTY FIVE TEN DALLAS T,Shopping,4
CANDY BARON NVADA I LAGUNA BEACH,Shopping,4
RUBY LOLA INC PASO T,Shopping,4
CHECK CRD PUR RTRN DJS SPECIALTY APPAREL PHOENI,Shopping,4
BAKER WEE INC PHOENI,Shopping,4
SMILEYS BEAUTY SUP RAEFORD,Shopping,4
NOBLE TREASURES LAFAYETTE,Shopping,4
PAPER STUFF CHESTER,Shopping,4
CHECK CRD PUR RTRN STELLA DOT SAN BRUNO,Shopping,4
DEBIT CRD PUR INTL FRST DUTY FREE MELBOURNE AIR,Shopping,4
RICKYS KWI NEW YORK,Shopping,4
MARUCCI BAT COMPANY,Shopping,4
GARNERS PRODUCE WARSAW,Shopping,4
DEBIT CRD PUR INTL WAL MART SOLIDARIDAD HERMOSILLO M,Shopping,4
THERESAS COUNTRY F SIMI VALLEY,Shopping,4
KINDLEPOETSWRITER,Shopping,4
SOPHIES PHOENI,Shopping,4
MICHELE DECKS TOOL THY BATON ROUGE,Shopping,4
DUKE UNI CAPITA RALEIGH,Shopping,4
SISTERS MARKET AND EAT SISTERS,Shopping,4
ABCRGATLINBURG GATLINBURG,Shopping,4
VIDEO ONLY DUBLIN,Shopping,4
THE OSMOND PHARMAC OSMOND,Shopping,4
KARMA MESA,Shopping,4
RENOVO ORGANIC JUICE SANTA MONICA,Shopping,4
ROLLIER HARDWARE PITTSBURGH,Shopping,4
JERSEY MARKET LLC WEST NEW YORK,Shopping,4
METROLINE INCS,Shopping,4
HUNTERS HARVEST CLARKSVILLE,Shopping,4
ALLEY KATZ KALISPELL,Shopping,4
RETURN WEST ELM WEST ELM SANTA MONICA,Shopping,4
OLD KINGERY STORE ROCKY MOUNT,Shopping,4
DEBIT CRD PUR INTL HHF MAIN SHOP MISSISSAUGA,Shopping,4
FAGAN POOL SERVICE PIKE ROAD,Shopping,4
MMA NEWARK NEW YORK,Shopping,4
RAPTURE RUCKUS FRANKLIN,Shopping,4
DEBIT CRD PUR INTL GA NEWMARKET,Shopping,4
SALT CELLAR SCOTTSDALE,Shopping,4
WAHAW ACE HARDWAR WAHAW,Shopping,4
DEBIT CRD PURCHASE CLASS COMICS COQUITLAM,Shopping,4
H B MARKET PORTAGE,Shopping,4
FLIGHT SCHOO WINCHESTER,Shopping,4
HORSE N HOUND FEED N,Shopping,4
TINYTUCOM,Shopping,4
AIRPORT FLOWERS KIOS CAROLINA,Shopping,4
CJS LIQUOR TERRELL T,Shopping,4
BUCKS TABACCORIA MERRITT ISLAN,Shopping,4
OLDE SWEET SHOP EAGLE,Shopping,4
WHOLESALEIMPORT COM,Shopping,4
NTELOS MILITARY NORFOLK,Shopping,4
SUNNBATTERY,Shopping,4
